customer_id,name,email,join_date,region,loyalty_score
C04242,Scott Smith,,2020-11-30,Pennsylvania,0.37
C04243,Cody Rodgers,cody.rodgers@icloud.com,2020-07-27,Wyoming,0.692
C04244,Benjamin Williams,bwilliams@outlook.com,2020-02-02,Alabama,0.105
C04245,Miss Amanda Smith,miss.smith@gmail.com,2020-08-06,California,0.299
C04246,Michael Ellis,michael48@hotmail.com,2020-11-12,Oklahoma,0.361
C04247,Brooke Evans,brooke_evans@outlook.com,2020-11-28,Oregon,0.39
C04248,Kathy Pitts,,2020-06-02,Tennessee,0.243
C04249,John Morrison,,2020-08-25,New Jersey,0.448
C04250,Andrew Davis,adavis@hotmail.com,2020-03-08,Michigan,0.437
C04251,Peter Watson,peter.watson@gmail.com,2020-07-12,New Mexico,0.23
C04252,David Griffin,dgriffin@yahoo.com,2020-09-21,Wisconsin,0.353
C04253,Robert Richardson,robert.richardson@outlook.com,2020-10-03,Illinois,0.1
C04254,Charlene Knight,charlene.knight@icloud.com,2020-04-11,Louisiana,0.32
C04255,Jonathan Ward,jonathan59@yahoo.com,2020-10-22,Rhode Island,0.432
C04256,Melody Scott,melody.scott@hotmail.com,2020-12-12,North Dakota,0.169
C04257,Sarah Day MD,sarah78@icloud.com,2020-09-01,Massachusetts,0.359
C04258,Eileen Wang,eileen_wang@outlook.com,2020-01-22,Kansas,0.652
C04259,Mark Gray,,2020-08-25,Arizona,0.346
C04260,Michael Camacho,,2020-08-04,Georgia,0.495
C04261,Rebecca Anthony,rebecca9@icloud.com,2020-04-18,South Carolina,0.378
C04262,Joseph Mays,,2020-03-23,Arkansas,0.121
C04263,Andrew Lloyd,andrew17@yahoo.com,2020-07-18,Montana,0.332
C04264,Maria Flores,,2020-10-13,Louisiana,0.398
C04265,Emily Wolf,emily.wolf@gmail.com,2021-04-30,Mississippi,0.369
C04266,Amber Rodriguez,amber.rodriguez@outlook.com,2021-11-14,Washington,0.363
C04267,Jesus Forbes,jesus_forbes@gmail.com,2021-05-23,New York,0.223
C04268,Stephen Pennington,stephen.pennington@outlook.com,2021-03-16,Florida,0.496
C04269,Yvonne Hernandez,yvonne58@icloud.com,2021-05-25,Arizona,0.34
C04270,Kristin Smith,kristin.smith@gmail.com,2021-04-11,Mississippi,0.601
C04271,John Griffith,,2021-06-26,Michigan,0.599
C04272,John Bowen,,2021-09-30,Louisiana,0.33
C04273,Teresa Santana,teresa.santana@yahoo.com,2021-11-28,Montana,0.332
C04274,Annette Gallegos,agallegos@outlook.com,2021-06-12,Kansas,0.127
C04275,Ashley Chang,ashley_chang@hotmail.com,2021-04-08,Maryland,0.386
C04276,Justin Cameron,,2021-04-23,Mississippi,0.297
C04277,Kristi Tanner,,2021-01-18,Alabama,0.15
C04278,Samantha Green,samantha97@outlook.com,2021-03-15,Louisiana,0.376
C04279,Paula Navarro,pnavarro@yahoo.com,2021-07-19,Kentucky,0.389
C04280,William Blanchard,william_blanchard@hotmail.com,2021-05-16,Kansas,0.46
C04281,Oscar King,oking@yahoo.com,2021-11-15,Florida,0.299
C04282,Sherri Conley,sherri_conley@yahoo.com,2021-08-25,Rhode Island,0.113
C04283,Jeffrey Buckley,jeffrey_buckley@hotmail.com,2021-03-09,Delaware,0.288
C04284,Christina Clay,,2021-10-31,Georgia,0.365
C04285,Kevin Jackson,,2021-08-17,Rhode Island,0.144
C04286,Michael Allen,michael.allen@hotmail.com,2021-09-21,Kentucky,0.292
C04287,Ashley Collins,acollins@yahoo.com,2021-12-10,Kentucky,0.12
C04288,Kathryn Strong,kathryn.strong@yahoo.com,2021-09-12,South Carolina,0.125
C04289,Cheryl Tucker,ctucker@yahoo.com,2021-09-25,Indiana,0.743
C04290,Dawn Hanson,dhanson@outlook.com,2021-03-15,Arkansas,0.445
C04291,Christina Gibson,christina1@outlook.com,2021-05-19,New Mexico,0.088
C04292,Erika Davis,erika96@hotmail.com,2021-03-24,Texas,0.36
C04293,Taylor Salazar,,2021-09-15,South Carolina,0.308
C04294,Cheryl Davidson,cheryl_davidson@yahoo.com,2021-06-03,Alaska,0.431
C04295,Candace Reyes,,2021-05-10,West Virginia,0.054
C04296,Donna Mathews,dmathews@outlook.com,2021-07-05,West Virginia,0.189
C04297,Colin Brewer,colin67@gmail.com,2021-08-22,New York,0.661
C04298,Philip Hansen,,2021-07-20,Oklahoma,0.499
C04299,Danielle Perez,,2021-05-31,Hawaii,0.521
C04300,Holly Diaz,,2021-05-30,Wyoming,0.415
C04301,Catherine Gonzalez,cgonzalez@icloud.com,2021-09-05,Nevada,0.095
C04302,Karen Thomas,kthomas@icloud.com,2021-12-24,Michigan,0.193
C04303,Lynn Solis,,2021-11-19,Michigan,0.253
C04304,Rebecca Berry,rebecca31@outlook.com,2021-08-15,California,0.584
C04305,Lauren Jones,lauren87@icloud.com,2021-05-09,Rhode Island,0.163
C04306,Raymond Ruiz,,2021-05-18,Ohio,0.214
C04307,Sean Valenzuela,sean_valenzuela@outlook.com,2021-10-28,Virginia,0.314
C04308,Nicole Baldwin,nbaldwin@gmail.com,2021-12-17,Wisconsin,0.402
C04309,Connie Snow,csnow@icloud.com,2021-03-04,West Virginia,0.225
C04310,Brian Bowen,bbowen@icloud.com,2021-03-05,Minnesota,0.289
C04311,Anita Jacobs,anita.jacobs@outlook.com,2021-12-30,Oregon,0.08
C04312,Jonathan Mitchell,jonathan_mitchell@yahoo.com,2021-09-18,Oklahoma,0.461
C04313,Nancy Richard,nancy80@gmail.com,2021-12-15,North Dakota,0.222
C04314,Jon Martin,,2021-10-01,California,0.519
C04315,Michelle Johnson,,2021-03-20,Illinois,0.104
C04316,Luke Aguilar,luke.aguilar@icloud.com,2021-09-10,Massachusetts,0.283
C04317,Devin Nelson,devin47@yahoo.com,2021-05-24,North Carolina,0.175
C04318,James Guerrero,james_guerrero@gmail.com,2021-04-06,West Virginia,0.251
C04319,Elizabeth Carter,elizabeth7@gmail.com,2021-08-05,New Hampshire,0.107
C04320,Maria Bell,maria72@gmail.com,2021-09-17,Minnesota,0.215
C04321,Robert Hall,robert88@hotmail.com,2021-03-21,New Hampshire,0.172
C04322,Deborah Allison,deborah.allison@hotmail.com,2021-07-26,Pennsylvania,0.28
C04323,Michael Thomas,michael_thomas@hotmail.com,2021-09-15,Ohio,0.082
C04324,Joshua Murphy,joshua57@hotmail.com,2021-06-25,North Carolina,0.278
C04325,Samantha Villarreal,samantha.villarreal@hotmail.com,2021-01-29,Florida,0.561
C04326,Andrew Wallace,andrew_wallace@yahoo.com,2021-01-10,Massachusetts,0.546
C04327,John Barker,john_barker@icloud.com,2021-01-13,South Carolina,0.33
C04328,Kevin Mclaughlin,,2021-03-08,Kansas,0.196
C04329,Peter Powers,peter_powers@hotmail.com,2021-08-10,Oklahoma,0.227
C04330,Tyrone Patterson Jr.,tyrone51@yahoo.com,2021-01-18,Michigan,0.388
C04331,Mr. Carlos Brooks MD,mmd@yahoo.com,2021-11-09,Massachusetts,0.038
C04332,Christopher Walker,,2021-10-07,Connecticut,0.13
C04333,Patrick Turner,patrick.turner@hotmail.com,2021-01-05,Florida,0.116
C04334,Charles Berger,cberger@gmail.com,2021-07-22,Illinois,0.419
C04335,William Dorsey,william.dorsey@outlook.com,2021-10-18,Georgia,0.467
C04336,Regina Keller,,2021-10-27,Illinois,0.206
C04337,Peter Hughes,peter_hughes@icloud.com,2021-09-27,Virginia,0.192
C04338,Tonya Hicks,thicks@gmail.com,2021-04-28,New Mexico,0.522
C04339,Sean Gomez,sean_gomez@icloud.com,2021-03-30,South Dakota,0.171
C04340,Sherry Benitez,,2021-01-23,New Jersey,0.182
C04341,Cathy Mccarthy,cathy_mccarthy@hotmail.com,2021-02-13,South Dakota,0.061
C04342,Jane King,,2021-03-01,Missouri,0.559
C04343,Sarah King,,2021-01-08,South Dakota,0.411
C04344,Roger Mason,roger_mason@outlook.com,2021-08-05,Illinois,0.22
C04345,Lisa Taylor,lisa_taylor@icloud.com,2021-10-23,Nebraska,0.114
C04346,Nicholas Robertson,nrobertson@hotmail.com,2021-03-16,North Carolina,0.463
C04347,Patrick Gates,patrick.gates@outlook.com,2021-07-05,Georgia,0.158
C04348,Phyllis Murray,phyllis.murray@gmail.com,2021-10-25,California,0.129
C04349,Mason Long,,2021-09-01,New York,0.604
C04350,Katie Berry,,2021-03-31,Maryland,0.276
C04351,Victoria Dennis,vdennis@icloud.com,2021-08-17,Kansas,0.188
C04352,Susan Scott,susan.scott@outlook.com,2021-10-19,Arizona,0.082
C04353,Laura Stewart,laura.stewart@gmail.com,2021-12-26,Massachusetts,0.291
C04354,Wendy Torres,,2021-06-29,Minnesota,0.355
C04355,Sue Grimes,sue_grimes@icloud.com,2021-03-06,Oregon,0.284
C04356,Christopher Miller,cmiller@hotmail.com,2021-06-22,Michigan,0.418
C04357,Paul Mendoza,,2021-07-13,Alaska,0.057
C04358,Maxwell Rodriguez,maxwell_rodriguez@outlook.com,2021-06-02,California,0.641
C04359,Brian Williams,brian82@icloud.com,2021-01-30,Delaware,0.303
C04360,Candace Snyder,csnyder@gmail.com,2021-06-29,Utah,0.021
C04361,Matthew Walker,matthew.walker@gmail.com,2021-11-22,Alaska,0.218
C04362,Ann Howard,,2021-07-20,Virginia,0.462
C04363,Dustin Rodriguez,dustin_rodriguez@gmail.com,2021-11-20,Alaska,0.301
C04364,Christopher Brown,,2021-08-04,Hawaii,0.58
C04365,Amanda Wright MD,amanda_md@hotmail.com,2021-05-29,Vermont,0.169
C04366,Grace Wang,grace78@gmail.com,2021-05-10,Connecticut,0.196
C04367,Johnny Fields,jfields@outlook.com,2021-06-06,Iowa,0.148
C04368,Kayla Lee,kayla77@gmail.com,2021-03-12,Michigan,0.192
C04369,David Orozco,david.orozco@hotmail.com,2021-12-11,Indiana,0.186
C04370,Manuel Cantrell,manuel.cantrell@outlook.com,2021-09-04,Montana,0.243
C04371,James Todd,james.todd@gmail.com,2021-05-25,California,0.099
C04372,Robert Brewer,robert_brewer@icloud.com,2021-09-04,Rhode Island,0.14
C04373,Jessica Smith,jessica_smith@hotmail.com,2021-02-21,Illinois,0.279
C04374,Mandy Lucero,mlucero@hotmail.com,2021-02-16,Delaware,0.404
C04375,Lindsay Pacheco,,2021-01-03,Illinois,0.466
C04376,John Owens,john98@icloud.com,2021-12-23,Iowa,0.458
C04377,Cesar Owens,,2021-12-26,Utah,0.092
C04378,Catherine Walsh,catherine.walsh@icloud.com,2021-09-16,Michigan,0.226
C04379,Rachel Harrison,rachel.harrison@icloud.com,2021-05-28,Maryland,0.383
C04380,Jennifer Zimmerman,jennifer.zimmerman@hotmail.com,2021-03-04,Virginia,0.128
C04381,Dana Phillips,dana.phillips@gmail.com,2021-08-07,California,0.375
C04382,Dillon Nash,,2021-01-29,New Hampshire,0.21
C04383,Brittney Andrade,brittney_andrade@gmail.com,2021-01-26,Nevada,0.449
C04384,Laura Davis,ldavis@icloud.com,2021-01-21,Utah,0.225
C04385,Ernest Glover,ernest83@hotmail.com,2021-12-03,Maryland,0.446
C04386,Tina Williams,tina_williams@hotmail.com,2021-02-08,Arizona,0.234
C04387,Dawn Sandoval,dsandoval@gmail.com,2021-04-27,North Carolina,0.25
C04388,Alex Montoya,alex_montoya@outlook.com,2021-08-17,Indiana,0.216
C04389,Tracy Ortega,tracy.ortega@outlook.com,2021-06-06,Oregon,0.108
C04390,Kelly Santos,ksantos@yahoo.com,2021-08-13,Iowa,0.694
C04391,Margaret Tucker MD,,2021-04-18,Michigan,0.338
C04392,Kathleen Smith,,2021-01-01,North Carolina,0.151
C04393,Claudia Tapia,claudia_tapia@outlook.com,2021-05-14,California,0.267
C04394,Rachel Walker,rachel_walker@outlook.com,2021-10-13,Wyoming,0.091
C04395,Ryan Bell,ryan.bell@outlook.com,2021-10-28,Louisiana,0.297
C04396,Elizabeth Snyder,esnyder@yahoo.com,2021-06-22,California,0.56
C04397,Kayla Baker,kbaker@yahoo.com,2021-11-02,Minnesota,0.137
C04398,Barbara Wilson,bwilson@hotmail.com,2021-08-28,Texas,0.385
C04399,Richard Smith,,2021-01-14,Virginia,0.569
C04400,Kimberly Oneill,,2021-08-14,Texas,0.412
C04401,Jennifer Martinez,jennifer.martinez@gmail.com,2021-04-01,Missouri,0.246
C04402,Gloria Garcia,gloria_garcia@gmail.com,2021-05-13,Hawaii,0.27
C04403,Jo Webb,jo_webb@hotmail.com,2021-09-11,South Carolina,0.378
C04404,Joseph Carson,,2021-06-21,New Mexico,0.242
C04405,Andrea Delgado,,2021-11-16,Idaho,0.03
C04406,Megan Cain,megan.cain@hotmail.com,2021-11-28,Tennessee,0.535
C04407,Jonathan Lester,jonathan_lester@hotmail.com,2021-12-29,Vermont,0.391
C04408,Tracey Diaz,,2021-09-17,New Mexico,0.177
C04409,Jacob Sandoval,,2021-10-19,Michigan,0.339
C04410,Jennifer Stevens,,2021-12-24,Utah,0.244
C04411,Barbara Simmons,barbara_simmons@gmail.com,2021-08-14,Michigan,0.371
C04412,Matthew Harvey,matthew97@outlook.com,2021-04-13,Louisiana,0.509
C04413,Sarah Young,sarah_young@icloud.com,2021-09-26,Alabama,0.416
C04414,Lori Davidson,lori.davidson@yahoo.com,2021-08-19,Hawaii,0.203
C04415,Mr. Nicolas Davenport,mr_davenport@hotmail.com,2021-01-06,Pennsylvania,0.246
C04416,Jonathan Norman,,2021-01-28,Louisiana,0.38
C04417,Rebecca Bowen,,2021-04-17,Tennessee,0.102
C04418,Donald Carter,donald4@yahoo.com,2021-02-22,New Jersey,0.276
C04419,Elizabeth Stephenson,elizabeth_stephenson@icloud.com,2021-05-17,Michigan,0.177
C04420,Duane Hawkins,dhawkins@hotmail.com,2021-03-16,Mississippi,0.238
C04421,Vanessa Williams,,2021-03-04,Kansas,0.026
C04422,Stacey Lewis,stacey72@gmail.com,2021-01-20,Michigan,0.347
C04423,Raymond Guerra,rguerra@icloud.com,2021-06-18,Florida,0.255
C04424,Bruce Bradley,,2021-05-09,Arizona,0.084
C04425,Chad Chapman,chad20@yahoo.com,2021-05-11,Texas,0.541
C04426,Katherine Spencer,katherine32@hotmail.com,2021-06-11,California,0.131
C04427,Melissa Humphrey,mhumphrey@icloud.com,2021-03-25,New York,0.408
C04428,Collin Harris,,2021-10-29,Oklahoma,0.508
C04429,Heather Williams,heather_williams@icloud.com,2021-03-07,Oklahoma,0.055
C04430,Jonathan Stewart,jonathan69@icloud.com,2021-03-22,Wyoming,0.424
C04431,Dustin Lee,,2021-07-17,New Hampshire,0.04
C04432,James Thompson,james_thompson@gmail.com,2021-08-26,Arkansas,0.284
C04433,Mark Woods,mark81@yahoo.com,2021-03-06,Colorado,0.254
C04434,Lisa Fitzgerald,lisa.fitzgerald@hotmail.com,2021-11-07,Tennessee,0.242
C04435,Philip Russo,,2021-06-21,New Mexico,0.505
C04436,Ashley Edwards,ashley50@yahoo.com,2021-09-06,Rhode Island,0.324
C04437,Justin Duarte,jduarte@outlook.com,2021-03-19,South Carolina,0.624
C04438,Kara Stone,kstone@hotmail.com,2021-02-03,South Dakota,0.118
C04439,Kayla Garcia,kayla72@hotmail.com,2021-06-07,New Hampshire,0.226
C04440,Jesse Keller,jesse_keller@icloud.com,2021-11-02,Montana,0.625
C04441,Diana Bell,diana68@hotmail.com,2021-05-21,New Mexico,0.278
C04442,Lauren Cummings,lcummings@outlook.com,2021-09-16,Rhode Island,0.061
C04443,Virginia Santana,virginia78@gmail.com,2021-12-12,Georgia,0.099
C04444,Catherine Norman,catherine_norman@gmail.com,2021-07-17,Georgia,0.747
C04445,Theresa Mccarthy,theresa.mccarthy@outlook.com,2021-08-15,Maine,0.321
C04446,Sharon Novak,sharon_novak@icloud.com,2021-04-17,Mississippi,0.28
C04447,Shannon Mitchell,shannon.mitchell@gmail.com,2021-05-26,Iowa,0.202
C04448,Anne Freeman,anne86@icloud.com,2021-04-12,West Virginia,0.117
C04449,Christine Burton,cburton@hotmail.com,2021-07-21,Louisiana,0.497
C04450,Stephanie Faulkner,stephanie_faulkner@icloud.com,2021-12-21,Tennessee,0.264
C04451,Gabrielle Armstrong,garmstrong@gmail.com,2021-09-22,Maryland,0.13
C04452,Holly Farmer,hfarmer@icloud.com,2021-09-04,New Mexico,0.046
C04453,Jeremy Hill,jeremy_hill@icloud.com,2021-08-12,Washington,0.441
C04454,Benjamin Wells,,2021-09-23,Iowa,0.179
C04455,Vanessa Thompson,,2021-07-24,Virginia,0.132
C04456,Jeremy Kelley,jkelley@gmail.com,2021-10-13,Maine,0.05
C04457,John Walsh,john92@yahoo.com,2021-02-18,Georgia,0.054
C04458,Michelle Barber,michelle_barber@gmail.com,2021-01-13,Minnesota,0.479
C04459,Ian Ward,iward@yahoo.com,2021-03-25,Georgia,0.369
C04460,Tyler Mccall,,2021-05-11,Virginia,0.343
C04461,Christopher Mcpherson,christopher35@outlook.com,2021-05-03,Alaska,0.367
C04462,Linda Webb,,2021-08-09,Delaware,0.305
C04463,Jennifer Jones DVM,,2021-03-10,New Jersey,0.257
C04464,Kristopher Arroyo,kristopher.arroyo@outlook.com,2021-05-17,Ohio,0.229
C04465,Jessica Thomas,jthomas@hotmail.com,2021-07-04,New Mexico,0.208
C04466,James Wagner,james77@gmail.com,2021-01-19,Louisiana,0.333
C04467,Jill Johnson,,2021-04-01,Rhode Island,0.726
C04468,Jennifer Strickland,jennifer.strickland@outlook.com,2021-02-05,Connecticut,0.112
C04469,Jeremy Ramos,,2021-11-28,Iowa,0.029
C04470,Justin Obrien,jobrien@gmail.com,2021-12-11,New Hampshire,0.108
C04471,Olivia Brady,olivia.brady@yahoo.com,2021-01-21,Alaska,0.374
C04472,Catherine Banks,catherine48@yahoo.com,2021-07-22,Texas,0.21
C04473,Laura Baker,,2021-06-20,Hawaii,0.735
C04474,Kristen Willis,,2021-10-03,Connecticut,0.412
C04475,Amber Medina,amber.medina@outlook.com,2021-07-02,Washington,0.234
C04476,Stefanie Kerr,stefanie.kerr@outlook.com,2021-09-18,Michigan,0.347
C04477,Sara Wright,sara37@hotmail.com,2021-12-22,Vermont,0.084
C04478,Samantha Acosta,samantha_acosta@hotmail.com,2021-02-24,New Mexico,0.284
C04479,Casey Bryant,casey.bryant@outlook.com,2021-02-28,Indiana,0.414
C04480,Haley Riddle,,2021-10-11,Wisconsin,0.555
C04481,Paul Hayden,,2021-02-14,New Mexico,0.331
C04482,Jordan Gould,jordan96@yahoo.com,2021-05-10,Vermont,0.242
C04483,Steven Trujillo,,2021-10-25,Rhode Island,0.308
C04484,Julia Weaver,julia_weaver@outlook.com,2021-09-13,Vermont,0.253
C04485,Gary Jackson,gary_jackson@hotmail.com,2021-10-11,Nevada,0.118
C04486,Charles Fields,charles.fields@hotmail.com,2021-07-23,Missouri,0.223
C04487,Alison Morrison,amorrison@gmail.com,2021-05-20,Rhode Island,0.182
C04488,Jennifer Wagner,jwagner@outlook.com,2021-04-13,New Mexico,0.142
C04489,Stephanie Burns,stephanie72@yahoo.com,2021-03-28,Mississippi,0.33
C04490,Mr. Michael Riddle,mr.riddle@outlook.com,2021-08-18,South Dakota,0.074
C04491,David Wilson,,2021-11-09,Minnesota,0.75
C04492,Rebecca Joseph,rebecca.joseph@gmail.com,2021-09-14,West Virginia,0.587
C04493,Michael Harmon,michael90@gmail.com,2021-11-14,Arizona,0.645
C04494,Alexander Burton,alexander_burton@outlook.com,2021-08-19,Louisiana,0.126
C04495,Dawn Rivera,dawn_rivera@hotmail.com,2021-09-09,Arkansas,0.198
C04496,Susan Mclaughlin,,2021-05-19,Utah,0.251
C04497,Tina Smith,tina.smith@gmail.com,2021-05-23,West Virginia,0.231
C04498,Shawn Marquez,,2021-09-26,Louisiana,0.113
C04499,Mr. James Khan,mkhan@yahoo.com,2021-11-18,Kentucky,0.233
C04500,Justin Bryant,jbryant@outlook.com,2021-09-21,South Carolina,0.646
C04501,Jennifer Baxter,jennifer_baxter@icloud.com,2021-04-09,Utah,0.241
C04502,Ashley Scott,ashley_scott@icloud.com,2021-08-31,Maryland,0.101
C04503,Timothy Wallace,timothy6@yahoo.com,2021-10-22,New Jersey,0.404
C04504,Kimberly Willis,kimberly.willis@outlook.com,2021-07-06,California,0.047
C04505,Stephanie Guzman,sguzman@hotmail.com,2021-06-15,Connecticut,0.25
C04506,Kevin Osborn,kevin25@gmail.com,2021-12-22,West Virginia,0.356
C04507,Ricardo Parks,ricardo.parks@icloud.com,2021-11-28,Massachusetts,0.091
C04508,Joshua George,jgeorge@gmail.com,2021-07-06,Georgia,0.199
C04509,Christopher Callahan,christopher_callahan@yahoo.com,2021-09-18,Michigan,0.116
C04510,Natalie Ryan,natalie_ryan@yahoo.com,2021-02-01,Maine,0.373
C04511,Jacob Fuentes,jacob_fuentes@hotmail.com,2021-12-03,Mississippi,0.39
C04512,Isaiah James MD,,2021-04-06,Oklahoma,0.027
C04513,Nancy Terry,,2021-03-01,Massachusetts,0.453
C04514,Christian Harris,christian72@yahoo.com,2021-10-20,West Virginia,0.198
C04515,Melissa Sanchez,melissa85@gmail.com,2021-10-30,Montana,0.235
C04516,Lacey Burnett,lacey.burnett@hotmail.com,2021-04-18,Pennsylvania,0.309
C04517,Stephen Dunlap,stephen.dunlap@hotmail.com,2021-08-20,Minnesota,0.166
C04518,Eric Price,eprice@hotmail.com,2021-05-22,Kentucky,0.31
C04519,Megan Wright,megan.wright@hotmail.com,2021-09-23,Florida,0.206
C04520,Kelly Smith,kelly93@icloud.com,2021-09-18,Connecticut,0.239
C04521,Drew Key,,2021-07-04,Michigan,0.352
C04522,David Turner,,2021-01-21,Rhode Island,0.201
C04523,Tiffany Pace,,2021-05-30,Texas,0.201
C04524,Jesse Lowe,jesse88@hotmail.com,2021-04-02,Mississippi,0.169
C04525,Chris Martinez,,2021-05-19,New Mexico,0.11
C04526,Angela Cruz,angela14@outlook.com,2021-12-21,Massachusetts,0.093
C04527,Holly Carey,,2021-11-09,West Virginia,0.201
C04528,Michael Johnson,mjohnson@outlook.com,2021-08-09,Louisiana,0.397
C04529,Willie Bray,,2021-05-15,Pennsylvania,0.643
C04530,George Perez,george_perez@yahoo.com,2021-09-23,Indiana,0.065
C04531,Karen Wright DVM,,2021-09-20,Alabama,0.025
C04532,David Bowman,,2021-12-09,Montana,0.558
C04533,Bianca Daniel,bdaniel@hotmail.com,2021-01-23,Nebraska,0.189
C04534,Ronald Walker,ronald_walker@gmail.com,2021-06-26,Tennessee,0.703
C04535,Christian Scott,cscott@outlook.com,2021-08-27,Vermont,0.192
C04536,Shannon Garner,sgarner@icloud.com,2021-05-18,Wyoming,0.154
C04537,Clifford Combs,clifford.combs@outlook.com,2021-01-08,Florida,0.268
C04538,Annette Clay,annette45@gmail.com,2021-11-24,Iowa,0.21
C04539,Juan Everett,juan2@yahoo.com,2021-09-05,Idaho,0.164
C04540,James Lee PhD,james.phd@yahoo.com,2021-05-22,South Carolina,0.622
C04541,Angela Khan,angela13@icloud.com,2021-04-19,Georgia,0.085
C04542,Stephanie Thornton,sthornton@hotmail.com,2021-02-10,New Hampshire,0.357
C04543,Patricia Thompson,pthompson@icloud.com,2021-07-04,South Carolina,0.153
C04544,Tony Garcia,tony.garcia@gmail.com,2021-11-28,Oklahoma,0.498
C04545,Jessica Silva,jessica_silva@hotmail.com,2021-12-23,Wisconsin,0.258
C04546,Matthew Barron,matthew_barron@gmail.com,2021-05-16,Alabama,0.233
C04547,Mrs. Lisa Nunez DVM,mdvm@hotmail.com,2021-09-07,Iowa,0.63
C04548,Cynthia Chavez,cchavez@outlook.com,2021-09-07,New Jersey,0.445
C04549,Ronald Frazier,,2021-11-14,Nevada,0.3
C04550,Michael Gill,michael79@hotmail.com,2021-01-09,Illinois,0.344
C04551,Erin Bray,erin_bray@gmail.com,2021-12-10,Maine,0.303
C04552,Zachary Washington Jr.,zachary_jr@gmail.com,2021-02-19,Ohio,0.232
C04553,Tyler Rodriguez,tyler.rodriguez@gmail.com,2021-03-18,Michigan,0.309
C04554,Travis Barnes,travis.barnes@icloud.com,2021-11-03,Montana,0.253
C04555,Michelle Davila,michelle_davila@icloud.com,2021-02-17,Nevada,0.336
C04556,Karen Bailey,kbailey@gmail.com,2021-04-29,Nebraska,0.534
C04557,Daniel Davis,daniel_davis@hotmail.com,2021-11-27,Iowa,0.238
C04558,Sarah Ryan,sarah.ryan@icloud.com,2021-11-26,South Carolina,0.245
C04559,Sharon Simpson,,2021-09-11,Montana,0.185
C04560,Stephen Smith,stephen_smith@outlook.com,2021-06-16,Oregon,0.146
C04561,Kristine Russell,krussell@gmail.com,2021-10-20,Oklahoma,0.105
C04562,Anne Hoover,anne.hoover@gmail.com,2021-03-15,Connecticut,0.1
C04563,Michelle Hicks,,2021-10-25,Rhode Island,0.231
C04564,Derrick Patterson,derrick.patterson@gmail.com,2021-08-02,Idaho,0.2
C04565,Darrell Jenkins,darrell.jenkins@outlook.com,2021-11-19,Idaho,0.164
C04566,Christine Johnson,,2021-04-14,Michigan,0.439
C04567,Jeffrey Snyder,,2021-04-14,Kansas,0.187
C04568,Heather Arroyo,harroyo@icloud.com,2021-04-01,South Carolina,0.256
C04569,Julia Kemp,jkemp@hotmail.com,2021-07-13,Oklahoma,0.305
C04570,Tyler Strong,tyler77@yahoo.com,2021-10-30,Kentucky,0.27
C04571,Douglas Lopez,dlopez@hotmail.com,2021-06-18,South Carolina,0.51
C04572,Stacey Hurley,shurley@outlook.com,2021-03-23,Michigan,0.229
