customer_id,first_name,last_name,email,phone,street_address,city,state,zip_code,join_date,first_order_date,loyalty_score,email_optin,last_purchase_date
C103510,William,Howard,william.howard@gmail.com,(524) 434-7286,3354 Nelson Shore Suite 781,North Glenn,Ohio,00431,2023-03-08 02:07:54,2023-05-15 02:07:54,0.3,True,2024-12-05 05:02:17
C103511,Dawn,Carlson,,606-895-5488,52737 Gay Estates Apt. 368,East Matthew,Delaware,00199,2022-03-06 19:11:35,2022-04-13 19:11:35,0.2,True,2024-08-03 18:31:02
C103512,Paul,Thornton,,7275928245,9627 Lauren Ports Suite 204,West Aaronside,California,00953,2019-03-17 13:42:35,2019-04-20 13:42:35,0.81,False,2022-08-16 23:11:39
C103513,Andrea,Fleming,andrea.fleming@hotmail.com,793-643-4986,19124 Julie Flats,Lake Davidhaven,Massachusetts,00025,2024-08-21 10:05:57,2024-10-11 10:05:57,0.0,False,2024-11-24 10:49:21
C103514,Colin,Hoffman,,222-496-1378,1491 Benjamin Ports Suite 775,Thomasview,California,00916,2018-01-31 03:19:07,2018-01-31 03:19:07,0.91,True,2020-10-27 07:28:30
C103515,John,Jackson,john.jackson@yahoo.com,285-886-3753,868 Elijah Ramp,South Matthewfurt,Michigan,00483,2019-12-22 16:16:28,2019-12-22 16:16:28,0.94,False,2020-03-15 12:25:10
C103516,Jesse,Phillips,jesse_phillips@gmail.com,407-354-3630,1024 Keith Causeway Suite 546,Teresaton,Florida,00325,2019-03-03 11:14:13,2019-03-03 11:14:13,0.61,True,2022-03-26 09:47:22
C103517,Nathan,Acevedo,nacevedo@outlook.com,(611) 783-8285,3456 Dyer Motorway Suite 567,Masonfurt,Texas,00758,2023-05-27 20:15:45,2023-05-27 20:15:45,0.2,True,2024-02-29 21:06:49
C103518,Heather,Evans,heather_evans@outlook.com,278-501-2183,9176 Chase Gardens Suite 436,Lake Kimberly,California,00912,2020-11-29 11:29:17,2020-11-29 11:29:17,0.66,True,2024-01-31 00:11:12
C103519,George,Petersen,george_petersen@hotmail.com,(422) 635-9017,24605 Scott Crescent,New Coltonside,Texas,00762,2022-08-06 16:16:00,2022-08-06 16:16:00,0.37,False,2022-10-12 10:32:14
C103520,Angela,Rodriguez,arodriguez@hotmail.com,492-720-1212,7300 Miller Flat Suite 547,Johnhaven,Washington,00994,2019-02-27 11:50:59,2019-02-27 11:50:59,0.78,True,2021-05-20 23:09:02
C103521,Jason,Stokes,jason_stokes@gmail.com,862-743-2448,21212 Daniel Causeway,New Richardview,Michigan,00496,2022-08-14 23:36:19,2022-09-30 23:36:19,0.43,True,2023-04-28 21:47:51
C103522,Micheal,Sanders,msanders@yahoo.com,(376) 286-3770,645 Contreras Skyway Suite 845,South Madeline,Ohio,00447,2020-07-04 03:43:39,2020-09-02 03:43:39,0.56,False,2022-10-14 06:47:26
C103523,Kimberly,Suarez,kimberly.suarez@yahoo.com,419-704-8187,851 Kenneth Rapids Apt. 641,Port Carolyn,Ohio,00445,2020-09-15 06:25:27,2020-11-12 06:25:27,0.6,True,2024-05-24 13:08:43
C103524,Hannah,Nichols,hnichols@yahoo.com,6607836580,787 Julie Plains Apt. 713,New Tina,Kansas,00677,2020-08-17 20:27:12,2020-08-17 20:27:12,0.56,True,2023-10-30 16:16:36
C103525,Todd,Cohen,,(908) 565-8516,45857 Martinez Locks,Griffinton,Pennsylvania,00151,2022-05-15 06:02:33,2022-07-17 06:02:33,0.3,False,2024-04-30 22:09:16
C103526,Kristie,Contreras,,6489609087,72494 Holt Light,Torresstad,New Hampshire,00032,2023-05-18 18:50:27,2023-05-18 18:50:27,0.22,True,2024-12-08 14:13:25
C103527,Suzanne,Gonzalez,suzanne_gonzalez@gmail.com,291-604-2200,47094 Norris Ranch,East Andrea,Massachusetts,00022,2023-03-22 05:19:11,2023-03-22 05:19:11,0.14,False,2023-09-09 09:45:51
C103528,William,Schwartz,william.schwartz@yahoo.com,6915887432,9446 Taylor Courts Apt. 769,Frederickhaven,New Jersey,00086,2021-10-13 22:17:04,2022-01-04 22:17:04,0.26,True,2022-07-06 05:21:10
C103529,Erica,Watts,,(615) 283-2606,81905 Joyce Greens Suite 864,North Williamtown,Indiana,00473,2019-11-07 04:39:51,2019-12-20 04:39:51,0.72,True,2021-10-25 03:49:34
C103530,Sergio,Pratt,sergio_pratt@yahoo.com,287-231-8787,40419 Collier Ways,North Anafort,Michigan,00480,2021-06-23 05:57:50,2021-07-30 05:57:50,0.41,True,2024-01-06 02:19:53
C103531,Marcus,Potter,marcus.potter@yahoo.com,(244) 322-9463,5475 Rivera Crest,South Dustin,New York,00129,2024-07-19 10:43:41,2024-07-19 10:43:41,0.0,True,2024-10-08 23:03:04
C103532,Mark,Johnson,mark_johnson@gmail.com,9509873662,12030 Manning Hills,Lake Christopherborough,Virginia,00227,2022-06-13 04:47:39,2022-09-06 04:47:39,0.25,True,2023-05-21 14:53:52
C103533,Douglas,Cisneros,,941-449-8002,636 April Row,Walshville,Georgia,00313,2018-08-05 18:18:25,2018-08-16 18:18:25,0.9,True,2024-10-29 05:43:11
C103534,Jeffrey,Guzman,jeffrey_guzman@yahoo.com,964-577-2914,17080 Tony Circles Apt. 771,Gonzaleston,Massachusetts,00027,2018-12-01 20:25:06,2018-12-01 20:25:06,0.86,True,2024-02-21 01:08:54
C103535,Kelly,Morris,,(977) 412-1937,79466 Donna Meadow Apt. 082,Port Marvinfurt,Pennsylvania,00193,2023-03-04 00:21:47,2023-03-04 00:21:47,0.06,True,2023-10-10 23:26:38
C103536,Andrew,Cross,,(531) 502-8661,4809 Owens Lake Suite 494,Carrland,Georgia,00315,2018-10-14 05:06:56,2018-12-26 05:06:56,0.77,True,2019-11-08 11:47:17
C103537,Susan,Phillips,,926-381-8441,61053 Connie Locks,New John,North Carolina,00270,2019-01-03 06:19:42,2019-01-29 06:19:42,0.72,False,2020-05-07 15:48:44
C103538,Karen,Anderson,kanderson1@yahoo.com,(704) 383-5131,3939 Thomas Key Suite 825,Ashleyhaven,Minnesota,00562,2019-03-15 09:44:57,2019-03-15 09:44:57,0.79,True,2023-08-10 22:22:38
C103539,Peter,Tanner,peter_tanner@yahoo.com,8137956678,291 James Crescent Apt. 514,North Stacey,Missouri,00645,2022-10-26 00:27:18,2022-12-09 00:27:18,0.21,True,2024-05-12 15:37:31
C103540,Gerald,Smith,gerald_smith@outlook.com,294-787-6763,51663 Lewis Curve Suite 031,Garciatown,Arizona,00854,2023-07-09 19:17:27,2023-07-09 19:17:27,0.15,True,2024-09-07 01:45:12
C103541,Cassandra,Ferguson,cassandra_ferguson@outlook.com,683-270-3040,8322 Patterson Freeway,Johnsonfurt,Florida,00340,2018-03-03 10:39:55,2018-03-03 10:39:55,0.97,False,2019-10-18 17:44:04
C103542,Jennifer,Jacobs,,(636) 607-2788,17796 Paul Lodge Suite 451,Lake Shelbystad,California,00922,2023-09-12 23:32:32,2023-09-12 23:32:32,0.26,True,2024-02-29 21:42:19
C103543,Carol,Hall,carol.hall@yahoo.com,3648752386,67345 Tiffany Mountains,Danielberg,California,00909,2022-11-08 19:02:51,2023-01-30 19:02:51,0.31,True,2023-09-15 08:19:33
C103544,Melanie,Evans,melanie_evans@yahoo.com,(229) 612-9460,186 Matthew Gateway Apt. 142,Lake Brianmouth,New York,00145,2020-05-07 10:36:35,2020-07-08 10:36:35,0.68,False,2022-09-02 15:52:56
C103545,Pamela,Smith,pamela.smith@yahoo.com,(416) 970-8376,55550 John Row Apt. 263,Courtneyfort,Georgia,00312,2023-09-29 17:34:43,2023-11-27 17:34:43,0.15,False,2024-11-03 22:20:46
C103546,Crystal,Griffin,crystal_griffin@gmail.com,(431) 852-7271,71684 Kathleen Lake,New Pam,California,00900,2018-02-05 03:25:00,2018-02-05 03:25:00,0.97,True,2018-11-10 03:15:48
C103547,Steven,Hughes,,(373) 885-2559,49383 Lang Union Apt. 200,Johnsonchester,Washington,00989,2024-01-15 10:42:46,2024-01-15 10:42:46,0.05,False,2024-01-24 23:53:33
C103548,Samantha,Weeks,samantha.weeks@gmail.com,5674326006,8541 Fernandez Stream,Michaelview,California,00900,2019-03-30 13:29:53,2019-03-30 13:29:53,0.52,True,2021-03-13 18:45:18
C103549,Lawrence,Rasmussen,lrasmussen@outlook.com,(708) 996-4223,5601 Deborah Spurs Apt. 815,North Anthony,Rhode Island,00029,2018-10-08 00:40:08,2018-11-08 00:40:08,0.85,True,2019-01-29 23:01:03
C103550,Amanda,Snow,amanda.snow@outlook.com,497-832-3032,9172 Mark Highway,Trujillotown,California,00944,2020-12-24 19:11:03,2020-12-24 19:11:03,0.6,True,2023-09-02 17:53:15
C103551,Joseph,Sanchez,joseph_sanchez@outlook.com,(606) 536-8707,626 Tracy Summit,Hillmouth,Missouri,00632,2018-06-06 21:08:23,2018-08-20 21:08:23,0.88,True,2021-05-12 01:02:01
C103552,Anthony,Richardson,arichardson@hotmail.com,7945071573,1336 Gross Parkways,Thomasland,Georgia,00307,2020-09-24 12:28:38,2020-09-24 12:28:38,0.74,True,2021-11-13 09:21:41
C103553,James,Williams,james_williams@gmail.com,(967) 269-4574,038 Julie Neck,Sullivanhaven,Oregon,00979,2022-05-18 10:33:03,2022-07-18 10:33:03,0.18,True,2023-11-04 00:33:36
C103554,Matthew,Rivera,matthew.rivera@hotmail.com,845-925-2072,41599 Conley Cliffs,West Jillchester,Texas,00797,2021-11-26 08:06:07,2021-11-26 08:06:07,0.63,True,2022-05-20 09:29:44
C103555,Bradley,Montgomery,bradley_montgomery@yahoo.com,(513) 301-9073,3706 Christopher Mills Apt. 345,Kristenshire,Georgia,00315,2023-05-27 19:35:37,2023-06-10 19:35:37,0.08,False,2023-10-13 00:32:18
C103556,William,Hunt,william_hunt@gmail.com,5627594511,252 Charles Estates,East Robertberg,New Jersey,00075,2020-04-09 08:51:19,2020-05-31 08:51:19,0.48,True,2021-06-28 05:03:36
C103557,Eugene,Howard,,940-420-8085,291 Reed Shores,New Marvin,Michigan,00483,2024-02-20 22:47:03,2024-04-24 22:47:03,0.19,False,2024-04-26 15:58:39
C103558,Keith,Gallagher,keith_gallagher@outlook.com,(996) 835-6185,344 Donald Plains Apt. 661,Smithtown,California,00905,2023-06-05 02:22:28,2023-06-05 02:22:28,0.21,False,2024-06-21 20:09:04
C103559,Robert,Kelly,robert_kelly@hotmail.com,584-704-3071,2711 Joel Port,Lake Karenchester,Texas,00784,2021-08-04 18:52:45,2021-08-04 18:52:45,0.4,True,2024-12-25 12:19:12
C103560,Lisa,Diaz,lisa_diaz1@gmail.com,(473) 453-6044,931 Robinson Junction,Brownstad,Virginia,00244,2024-08-19 17:39:11,2024-10-01 17:39:11,0.0,True,2024-11-04 16:14:59
C103561,Jessica,Lee,jlee@hotmail.com,(620) 355-9119,405 Adam Canyon,Lake Angelamouth,Delaware,00197,2023-03-14 15:20:26,2023-04-24 15:20:26,0.0,False,2024-11-10 21:57:59
C103562,Ryan,King,rking@outlook.com,(520) 459-5840,79301 Sarah Oval Apt. 585,Lake Samantha,Tennessee,00378,2023-12-28 02:50:13,2024-01-23 02:50:13,0.11,True,2024-08-11 04:49:54
C103563,Deanna,Small,,375-620-8254,3760 Julie Light Suite 473,Benjaminfurt,Georgia,00314,2018-03-15 14:07:25,2018-03-15 14:07:25,1.0,True,2019-05-22 15:18:06
C103564,Gina,Johnson,gina.johnson@outlook.com,551-883-9288,81813 Kathleen Drives Suite 494,Barberberg,New York,00143,2021-04-26 11:21:02,2021-04-26 11:21:02,0.43,True,2022-02-10 07:46:41
C103565,Darryl,Page,darryl.page@hotmail.com,3708992887,463 Bennett Drive,South Amanda,Wisconsin,00532,2021-12-01 18:02:14,2021-12-01 18:02:14,0.51,True,2023-10-10 16:23:02
C103566,Heidi,Harrington,heidi_harrington@hotmail.com,8942366858,5664 Copeland Rue,Hughesview,Illinois,00608,2019-12-28 14:26:41,2019-12-28 14:26:41,0.77,False,2023-12-26 19:04:03
C103567,Larry,Myers,,8019507867,73576 White Cape Suite 053,Michelleborough,Texas,00798,2024-06-05 13:43:25,2024-06-05 13:43:25,0.0,True,2024-12-31 04:29:17
C103568,Jennifer,Hunter,jennifer_hunter@outlook.com,(372) 418-4454,1342 Phillips Tunnel,Myerston,Michigan,00495,2024-02-24 20:56:33,2024-03-01 20:56:33,0.0,True,2024-03-20 02:15:57
C103569,William,Cowan,william.cowan@outlook.com,707-377-5832,28865 Young Mount,Michelleshire,Illinois,00609,2024-02-10 23:18:29,2024-02-10 23:18:29,0.0,True,2024-09-16 23:24:25
C103570,Rachael,Baker,rachael.baker@gmail.com,9484755363,08369 Logan Falls,Evansfurt,Texas,00757,2019-11-22 08:16:53,2019-11-22 08:16:53,0.77,False,2021-09-30 06:26:10
C103571,Vincent,Castillo,,351-909-5662,372 Ali Ways,Sheppardport,Illinois,00623,2023-08-15 02:47:47,2023-08-15 02:47:47,0.2,True,2024-02-29 22:31:39
C103572,Craig,Schmidt,cschmidt@hotmail.com,(219) 543-5876,7340 Jeffrey Via,New Jasmine,Vermont,00059,2019-06-24 19:02:12,2019-07-31 19:02:12,0.82,True,2020-05-22 15:03:47
C103573,Tina,Wade,tina_wade@outlook.com,(558) 385-9073,3822 Hayes Isle,East Joemouth,Illinois,00613,2018-05-16 23:14:16,2018-05-16 23:14:16,1.0,False,2023-10-30 02:32:25
C103574,Lisa,Wang,lwang@gmail.com,504-970-9520,75036 Wood Lake Suite 501,North Samuel,California,00941,2024-11-06 02:38:45,2024-11-30 02:38:45,0.0,True,2024-12-28 00:12:09
C103575,Kent,Murphy,kent.murphy@hotmail.com,8412699514,456 Thompson Spurs,Port Clintonview,Arkansas,00722,2024-02-02 19:58:03,2024-03-04 19:58:03,0.14,False,2024-11-13 01:24:52
C103576,Briana,Baker,briana.baker@outlook.com,(475) 789-8094,35507 Roberts Extensions,New Stephanieland,Florida,00341,2024-04-20 21:54:25,2024-04-20 21:54:25,0.0,False,2024-05-10 17:16:13
C103577,Kevin,May,kevin.may@hotmail.com,(678) 720-2671,17283 Patricia Ferry,Kerrchester,Arizona,00862,2022-05-03 07:07:05,2022-05-03 07:07:05,0.31,True,2022-08-17 14:39:48
C103578,Andrew,Reese,andrew.reese@yahoo.com,(622) 672-4446,3769 Jennifer Pine,Brownborough,Florida,00325,2019-07-28 21:25:49,2019-10-20 21:25:49,0.96,True,2023-02-09 01:58:47
C103579,Evan,Smith,evan.smith@outlook.com,4778245189,3400 Bowman Stream,East Nicholas,New York,00137,2020-10-24 13:27:06,2020-12-04 13:27:06,0.61,False,2024-03-18 04:48:37
C103580,Jerry,Davis,jerry_davis@outlook.com,(273) 315-1475,25967 Leslie Lakes,Bensonview,Florida,00349,2022-08-05 14:58:55,2022-10-18 14:58:55,0.31,False,2024-03-22 09:33:02
C103581,James,Morton,jmorton@gmail.com,798-252-6804,074 Mills Street Apt. 513,Nicoleburgh,Ohio,00442,2022-02-01 23:09:27,2022-02-01 23:09:27,0.11,True,2024-04-29 13:18:13
C103582,Gail,Moore,gail.moore@hotmail.com,582-262-8110,606 Peter Rapid Apt. 674,Kevinhaven,Delaware,00198,2021-12-24 22:26:26,2022-03-16 22:26:26,0.3,True,2022-04-28 18:26:34
C103583,Anna,Smith,anna.smith@outlook.com,7409153070,114 Waller Mission Suite 544,West Jacobhaven,California,00934,2020-06-23 14:39:43,2020-06-23 14:39:43,0.53,True,2024-02-28 22:40:49
C103584,Matthew,Chan,matthew_chan@outlook.com,287-618-5803,89727 Jeffery Overpass,North Taylor,Texas,00756,2021-07-09 01:35:54,2021-08-20 01:35:54,0.31,True,2023-09-12 03:51:16
C103585,Matthew,Jones,,3739606596,28100 Hall Courts,Jamesmouth,California,00941,2020-11-19 18:05:12,2021-02-01 18:05:12,0.56,True,2024-08-25 06:32:46
C103586,Lisa,Barton,lisa_barton@hotmail.com,948-303-9740,3731 Garcia Bypass,New Mary,Maine,00042,2018-04-03 15:27:05,2018-05-21 15:27:05,0.88,True,2020-08-03 03:27:03
C103587,Barbara,Welch,barbara.welch@outlook.com,830-669-5193,519 Timothy Camp Suite 403,Port Anna,Alabama,00366,2023-04-27 02:31:20,2023-07-11 02:31:20,0.21,False,2023-12-16 08:29:21
C103588,Christopher,Edwards,cedwards@yahoo.com,4537389450,240 Amber Meadows,North Melissa,California,00935,2023-09-24 17:41:06,2023-10-01 17:41:06,0.28,True,2024-02-27 17:20:36
C103589,Heather,Smith,heather_smith@outlook.com,(536) 353-6422,9083 Andrea Pass,Angelaville,Oregon,00975,2022-08-20 11:03:53,2022-08-20 11:03:53,0.29,True,2023-08-18 18:24:54
C103590,Timothy,Franklin,,318-281-8444,46010 Mcdowell Port,Holmesborough,Arizona,00855,2024-09-16 00:41:14,2024-09-16 00:41:14,0.0,True,2024-11-18 20:40:52
C103591,Denise,Rivera,denise.rivera@yahoo.com,6119063770,2907 Moore Radial,North Philipmouth,Indiana,00473,2022-11-02 08:16:04,2022-11-02 08:16:04,0.29,False,2023-04-16 09:37:32
C103592,Benjamin,York,benjamin_york@hotmail.com,240-960-1451,6137 James Dale,Kingbury,Illinois,00609,2023-04-15 04:48:42,2023-07-06 04:48:42,0.18,False,2024-07-19 06:29:26
C103593,Eric,Torres,eric_torres@yahoo.com,(650) 367-1326,399 Andrea Tunnel Apt. 584,Monicachester,Florida,00335,2018-12-28 07:25:32,2018-12-28 07:25:32,0.87,True,2019-01-21 22:47:06
C103594,Eric,Robinson,eric_robinson@gmail.com,(235) 466-7699,077 Debbie Unions Suite 533,South Sharon,Connecticut,00063,2019-03-09 14:51:56,2019-03-09 14:51:56,0.48,True,2020-12-10 21:57:08
C103595,Kathy,Crawford,,4983451004,9252 Garcia Stream Apt. 857,Jenniferbury,New York,00105,2024-09-20 11:11:26,2024-09-20 11:11:26,0.0,True,2024-10-05 20:08:01
C103596,Marcus,Erickson,,838-793-5253,383 Santiago Crossroad,New Randy,Indiana,00478,2021-06-28 23:05:08,2021-06-28 23:05:08,0.48,False,2022-03-27 10:37:52
C103597,William,Ramos,,367-357-9306,7686 Jason Knolls,Caseyburgh,Illinois,00602,2020-12-26 03:19:09,2020-12-26 03:19:09,0.7,True,2022-08-01 18:08:08
C103598,Angela,Lee,angela.lee@yahoo.com,(573) 621-1860,289 Jennifer Point,Danielmouth,Hawaii,00968,2021-11-02 15:24:48,2021-11-02 15:24:48,0.4,True,2023-12-31 22:48:41
C103599,David,Flores,,8557165638,63667 Graham Wells Apt. 218,New Russell,Pennsylvania,00165,2022-06-10 06:09:01,2022-06-10 06:09:01,0.25,False,2023-11-09 18:42:07
C103600,Daniel,Smith,dsmith3@gmail.com,(397) 997-8014,8520 Chang Parkway Apt. 697,Lake Dawnmouth,Utah,00845,2019-05-07 23:06:48,2019-05-07 23:06:48,0.81,True,2023-09-26 18:22:18
C103601,Connie,Mayer,cmayer@outlook.com,(453) 660-6819,8052 Johnson Fall,East Desireeshire,Florida,00324,2024-01-23 15:10:19,2024-01-23 15:10:19,0.0,True,2024-09-03 16:54:30
C103602,Corey,Arnold,corey.arnold@gmail.com,(556) 942-9843,5964 Gray Highway Apt. 691,Williamton,Alabama,00354,2019-02-08 13:51:16,2019-02-09 13:51:16,0.8,True,2024-07-04 19:20:08
C103603,Derek,Cummings,derek.cummings@gmail.com,478-778-5424,550 Cruz Pine,Lake Ruthburgh,Florida,00345,2024-01-09 20:30:27,2024-02-04 20:30:27,0.08,True,2024-11-30 10:31:21
C103604,Tyler,Gomez,tyler.gomez@outlook.com,433-641-9688,5349 Morgan Port,Bishopport,Wisconsin,00548,2023-01-20 08:46:18,2023-01-20 08:46:18,0.07,False,2024-05-29 01:45:23
C103605,Donald,Ferrell,donald_ferrell@outlook.com,397-501-1570,1905 Daniel Island Suite 980,Jenniferside,Nevada,00891,2023-05-18 22:15:25,2023-05-18 22:15:25,0.05,True,2023-07-05 23:56:14
C103606,John,Chase,john.chase@yahoo.com,(550) 439-6392,2384 Patterson Vista Suite 989,Kevinstad,Florida,00349,2019-03-04 07:13:06,2019-03-24 07:13:06,0.8,True,2021-08-28 05:06:22
C103607,Bryan,Donovan,bryan_donovan@hotmail.com,(448) 860-6022,8679 Ryan Crescent Suite 313,Richport,Tennessee,00385,2021-09-07 11:53:48,2021-09-07 11:53:48,0.45,True,2022-07-29 00:00:45
C103608,Elizabeth,Carter,,461-696-5756,73111 Michael Island Apt. 742,East Chelsea,Maine,00047,2018-10-24 16:55:30,2018-12-02 16:55:30,1.0,True,2022-07-10 22:23:27
C103609,Michael,Rose,,7455775531,334 Mays Mountains,New Mark,Kentucky,00426,2018-10-02 09:09:28,2018-10-02 09:09:28,0.97,True,2021-10-31 20:43:03
C103610,Shawn,Figueroa,sfigueroa@gmail.com,358-991-5546,5009 Kaufman Manor,Port Amandaborough,Iowa,00504,2024-10-19 07:00:48,2024-10-19 07:00:48,0.0,True,2024-12-30 10:52:41
C103611,Anthony,Mcmillan,amcmillan@yahoo.com,945-440-3529,291 John Island,West Davidville,New Hampshire,00038,2019-08-05 03:29:24,2019-08-05 03:29:24,0.72,False,2022-04-09 15:31:03
C103612,Chad,Liu,cliu@outlook.com,4217902621,43244 Thomas Flat,South Stevenside,Virginia,00245,2018-05-27 22:55:16,2018-05-27 22:55:16,0.93,True,2023-11-07 14:40:02
C103613,Lori,Young,lori.young@hotmail.com,(644) 488-1188,88149 Williams Flat Suite 547,South Amyhaven,California,00953,2023-03-20 22:54:12,2023-03-20 22:54:12,0.07,True,2024-05-24 22:26:57
C103614,Brittany,Arnold,barnold@yahoo.com,(277) 903-6829,4849 Robin Plaza,Powellbury,New York,00115,2018-05-07 07:55:17,2018-07-13 07:55:17,1.0,False,2022-09-01 21:47:43
C103615,Anna,Jones,,(624) 783-1252,29894 Alexander Villages,Lynnfurt,West Virginia,00255,2020-02-11 11:37:52,2020-02-11 11:37:52,0.6,True,2021-02-01 19:22:31
C103616,Christine,Neal,christine.neal@outlook.com,531-452-4491,191 David Mountain,Port Marcburgh,Florida,00328,2023-04-29 22:15:41,2023-05-08 22:15:41,0.37,False,2024-12-08 08:38:03
C103617,Robert,Ray,rray@hotmail.com,5357891203,841 Lauren Tunnel Suite 747,Ericaville,Nevada,00892,2022-03-29 19:25:42,2022-06-18 19:25:42,0.31,True,2022-07-20 04:49:16
C103618,Richard,Moore,rmoore@gmail.com,(346) 286-7312,0943 John Skyway,Jeremybury,New York,00111,2024-06-06 01:00:26,2024-06-06 01:00:26,0.05,False,2024-08-13 22:53:56
C103619,Joseph,Vargas,jvargas@gmail.com,(667) 253-9225,337 King Radial Suite 792,Vickiefurt,Idaho,00832,2021-05-12 11:29:03,2021-05-12 11:29:03,0.48,False,2022-09-19 20:27:10
C103620,John,Adams,john_adams@gmail.com,8685692917,9608 Acevedo Ports,Dillonville,California,00931,2022-05-21 12:53:15,2022-05-21 12:53:15,0.13,False,2022-08-30 18:19:17
C103621,Keith,Monroe,keith.monroe@gmail.com,(654) 523-9239,78090 Small Court Suite 586,Moorestad,California,00950,2024-04-07 02:31:29,2024-04-07 02:31:29,0.0,True,2024-09-15 15:43:04
C103622,Rebecca,Tran,,756-952-8009,1953 Knight View,West Stephanieburgh,New York,00113,2018-02-13 02:08:31,2018-03-13 02:08:31,0.98,False,2022-07-30 10:55:27
C103623,Bruce,Wallace,bwallace@hotmail.com,(590) 644-7969,720 Harrison Island,New Teresa,Tennessee,00383,2020-05-20 20:39:01,2020-06-17 20:39:01,0.59,True,2021-11-15 16:55:09
C103624,Julia,Reed,julia_reed@outlook.com,234-871-6019,614 Jennifer Harbor,Scottfurt,Pennsylvania,00158,2020-12-20 02:20:51,2020-12-20 02:20:51,0.71,True,2022-05-05 14:37:31
C103625,Nicole,Graves,ngraves@gmail.com,(254) 836-2633,57246 Kaufman Island Suite 457,Lake Marthamouth,New York,00135,2021-03-13 00:28:51,2021-03-13 00:28:51,0.33,True,2024-07-04 00:18:01
C103626,Heidi,Henry,hhenry@outlook.com,6216383251,04576 Powell Knolls,Erinfort,Pennsylvania,00180,2024-01-06 19:23:42,2024-01-06 19:23:42,0.0,False,2024-06-16 21:54:52
C103627,Deborah,Holt,,325-467-4351,73062 Watson Underpass,Lake Christineshire,California,00922,2020-04-30 21:49:12,2020-04-30 21:49:12,0.5,False,2020-05-07 05:17:35
C103628,Melissa,Lopez,melissa.lopez@yahoo.com,(811) 394-9550,388 Lamb Locks,Lynchfort,New York,00120,2023-08-04 12:19:05,2023-10-28 12:19:05,0.01,True,2023-12-27 16:54:53
C103629,Rose,George,rgeorge@yahoo.com,582-204-5912,252 Cole Fork,East Christophertown,Florida,00330,2021-11-15 14:09:19,2021-11-15 14:09:19,0.34,True,2022-05-15 09:54:52
C103630,Gregory,Campbell,,8042885945,4392 Diaz Mall,South William,Hawaii,00968,2022-09-12 22:53:47,2022-09-12 22:53:47,0.22,True,2024-01-01 01:02:18
C103631,Aaron,Moore,,(233) 430-3425,05023 Bryan Plaza Apt. 345,East Kaylachester,Arizona,00858,2022-02-27 13:45:29,2022-02-27 13:45:29,0.39,False,2023-12-22 04:19:26
C103632,Kathleen,Moore,,515-495-3071,1768 Santos Rapid Suite 791,Jonathanstad,Maryland,00209,2024-03-18 16:21:11,2024-03-18 16:21:11,0.0,True,2024-04-10 06:55:49
C103633,Kevin,Medina,kevin.medina@hotmail.com,(839) 303-9881,88992 Martin Squares Apt. 407,Port Shannon,California,00941,2018-11-22 21:45:04,2018-11-22 21:45:04,0.99,True,2020-08-12 20:32:46
